"Pathway"	"Total_sample_counts"
"ko00010"	22957.4119047619
"ko00020"	18818.4642857143
"ko00030"	13859.6869047619
"ko00040"	5044.52976190476
"ko00051"	10770.7630952381
"ko00052"	5887.1119047619
"ko00053"	3433.03333333333
"ko00061"	13173.7285714286
"ko00071"	14670.9714285714
"ko00072"	6079.28095238095
"ko00120"	483.435714285714
"ko00121"	476.685714285714
"ko00130"	7371.58452380952
"ko00140"	234.885714285714
"ko00190"	31504.2011904762
"ko00195"	6191.72380952381
"ko00220"	13696.5464285714
"ko00230"	48374.5726190476
"ko00232"	24.3333333333333
"ko00240"	34036.8785714286
"ko00250"	20040.8166666667
"ko00253"	25.6
"ko00260"	25030.780952381
"ko00261"	5796.34404761905
"ko00270"	19834.5119047619
"ko00280"	20024.5083333333
"ko00281"	3744.97261904762
"ko00290"	10196.4666666667
"ko00300"	11775.7738095238
"ko00310"	12441.8607142857
"ko00311"	580.133333333333
"ko00330"	13711.5869047619
"ko00332"	1488.10595238095
"ko00333"	4847.14047619048
"ko00340"	11678.3392857143
"ko00350"	9574.90595238095
"ko00360"	12521.6511904762
"ko00361"	4181.24523809524
"ko00362"	20513.1511904762
"ko00363"	12.8
"ko00364"	2951.37142857143
"ko00380"	12537.0785714286
"ko00400"	16822.3488095238
"ko00401"	3178.84761904762
"ko00404"	64
"ko00405"	1184.52619047619
"ko00410"	7201.23214285714
"ko00430"	3176.98928571429
"ko00440"	1737.31428571429
"ko00450"	7511.02023809524
"ko00460"	2531.06428571429
"ko00471"	3169.22261904762
"ko00472"	494.2
"ko00473"	2401.34523809524
"ko00480"	10901.5976190476
"ko00500"	11127.7226190476
"ko00510"	440.333333333333
"ko00511"	57.0178571428571
"ko00513"	18.4464285714286
"ko00514"	298
"ko00515"	298
"ko00520"	19463.5511904762
"ko00521"	4827.03690476191
"ko00523"	2150.6869047619
"ko00524"	469.471428571429
"ko00525"	1136.39761904762
"ko00531"	864.728571428571
"ko00540"	6592.37142857143
"ko00550"	12899.8833333333
"ko00561"	8027.94166666667
"ko00562"	3290.68095238095
"ko00564"	12108.8285714286
"ko00565"	508.765476190476
"ko00571"	887.25
"ko00572"	858.921428571429
"ko00590"	1433.76071428571
"ko00591"	444.732142857143
"ko00592"	1238.94404761905
"ko00600"	389.742857142857
"ko00603"	30.0178571428571
"ko00604"	18.4464285714286
"ko00620"	31288.2297619048
"ko00621"	2132.85
"ko00622"	4923.2619047619
"ko00623"	3476.3619047619
"ko00624"	1683.75952380952
"ko00625"	4015.01071428571
"ko00626"	2844.34642857143
"ko00627"	3760.0369047619
"ko00630"	30032.2476190476
"ko00633"	717.496428571429
"ko00640"	22759.8119047619
"ko00642"	803.878571428571
"ko00643"	3034.4869047619
"ko00650"	21211.8285714286
"ko00660"	7317.39404761905
"ko00670"	10792.7392857143
"ko00680"	18543.1857142857
"ko00710"	9395.21547619048
"ko00720"	22594.955952381
"ko00730"	8857.99761904762
"ko00740"	6425.89285714286
"ko00750"	4544.12380952381
"ko00760"	12779.3226190476
"ko00770"	12167.1821428571
"ko00780"	11128.6392857143
"ko00785"	2002.82142857143
"ko00790"	16593.8369047619
"ko00791"	1632.95
"ko00830"	1667.69642857143
"ko00860"	18577.3726190476
"ko00900"	11954.4392857143
"ko00903"	3542.33095238095
"ko00906"	755.22619047619
"ko00908"	759.215476190476
"ko00910"	10938.9428571429
"ko00920"	19733.430952381
"ko00930"	2474.39761904762
"ko00940"	728.757142857143
"ko00950"	1187.49761904762
"ko00960"	2814.95357142857
"ko00965"	552.157142857143
"ko00966"	790.215476190476
"ko00970"	66186.3464285714
"ko00980"	4143.34642857143
"ko00981"	1451.81904761905
"ko00982"	4394.47976190476
"ko00983"	9717.87738095238
"ko00984"	503.535714285714
"ko00999"	1156.31547619048
"ko01040"	6852.19761904762
"ko01051"	840.50119047619
"ko01053"	814.158333333333
"ko01054"	344.8
"ko01055"	796.526190476191
"ko01057"	25.6
"ko01062"	99.3214285714286
"ko01100"	421196.304761905
"ko01110"	186652.873809524
"ko01120"	141798.65952381
"ko01130"	144065.522619048
"ko01200"	71116.8678571429
"ko01210"	19095.2952380952
"ko01212"	21205.9273809524
"ko01220"	15761.7833333333
"ko01230"	83171.0619047619
"ko01501"	10052.6583333333
"ko01502"	4887.94404761905
"ko01503"	5586.30595238095
"ko01523"	4176.9630952381
"ko01524"	3910.05833333333
"ko02010"	79613.7071428571
"ko02020"	49026.080952381
"ko02024"	49635.2333333333
"ko02025"	12021.5178571429
"ko02026"	7517.27619047619
"ko02030"	6985.62857142857
"ko02040"	7408.93928571429
"ko02060"	5841.46428571429
"ko03008"	1461.25595238095
"ko03010"	50774.8535714286
"ko03013"	468.8
"ko03018"	10921.7238095238
"ko03020"	3055.4619047619
"ko03022"	124
