"Pathway"	"Total_sample_counts"
"ko00621"	2403.75685425685
"ko00622"	2403.75685425685
"ko00623"	1200.12987012987
"ko00624"	169.272727272727
"ko00625"	14274.9975468975
"ko00626"	8494.19754689755
"ko00627"	6404.94545454545
"ko00630"	50706.5116883117
"ko00633"	7428.19220779221
"ko00640"	70090.3676767677
"ko00642"	1452.83116883117
"ko00643"	3398.21818181818
"ko00650"	67815.0544011544
"ko00660"	11338.2126984127
"ko00670"	40255.7303030303
"ko00680"	71153.9210678211
"ko00710"	48758.2189033189
"ko00720"	71472.8796536797
"ko00730"	63988.7427128427
"ko00740"	24685.1473304473
"ko00750"	11576.3323232323
"ko00760"	53642.7774891775
"ko00770"	40313.3551226551
"ko00780"	38883.3919191919
"ko00785"	2727.60735930736
"ko00790"	63801.6694083694
"ko00791"	3217.71428571429
"ko00830"	1443.61082251082
"ko00860"	105858.02020202
"ko00900"	49389.6131313131
"ko00903"	4343.23116883117
"ko00908"	4095.23780663781
"ko00910"	48299.5441558442
"ko00920"	53108.4649350649
"ko00930"	1452.83116883117
"ko00940"	6266.74704184704
"ko00944"	3697.02857142857
"ko00950"	4821.65339105339
"ko00960"	7174.72424242424
"ko00965"	557.142857142857
"ko00966"	965.626695526696
"ko00970"	458178.180952381
"ko00980"	3207.96897546898
"ko00981"	2890.4
"ko00982"	3207.96897546898
"ko00983"	52278.8131313131
"ko00999"	6392.04992784993
"ko01040"	12300.0126984127
"ko01051"	7506.01688311688
"ko01053"	4797.86046176046
"ko01054"	169.272727272727
"ko01055"	4371.89336219336
"ko01100"	1854817.42828283
"ko01110"	702105.664646465
"ko01120"	516984.02987013
"ko01130"	508645.347186147
"ko01200"	260369.003751804
"ko01210"	37078.1659451659
"ko01212"	62996.9375180375
"ko01220"	17862.338961039
"ko01230"	300983.48037518
"ko01501"	34323.3770562771
"ko01502"	29989.5316017316
"ko01503"	46088.5650793651
"ko01523"	13945.2617604618
"ko01524"	5585.07532467532
"ko02010"	374552.380808081
"ko02020"	187123.497402597
"ko02024"	160411.37994228
"ko02025"	14591.7627705628
"ko02026"	56103.5783549784
"ko02030"	26072.1197691198
"ko02040"	34355.8233766234
"ko02060"	157000.914574315
"ko03008"	4582.44227994228
"ko03010"	321046.101298701
"ko03013"	8269.19624819625
"ko03018"	57647.2479076479
"ko03020"	15184.8956709957
"ko03030"	61497.2105339105
"ko03060"	69239.4503607504
"ko03070"	72755.2206349206
"ko03320"	6056.32525252525
"ko03410"	37928.7965367965
"ko03420"	39660.7437229437
"ko03430"	85733.4093795094
"ko03440"	86804.3212121212
"ko03450"	145.6
"ko04011"	928.182251082251
"ko04013"	4582.44227994228
"ko04016"	8421.88167388167
"ko04066"	9143.78398268398
"ko04068"	5510.62453102453
"ko04070"	9975.69090909091
"ko04072"	4910.55656565657
"ko04080"	2927.84444444444
"ko04112"	43032.9489177489
"ko04122"	39942.3207792208
"ko04141"	4371.89336219336
"ko04142"	17807.8800865801
"ko04146"	14830.1613275613
"ko04151"	4057.79336219336
"ko04152"	4995.87662337662
"ko04210"	530.411111111111
"ko04211"	5510.62453102453
"ko04212"	17417.2500721501
"ko04213"	11123.923953824
"ko04214"	7051.02481962482
"ko04216"	3219.27633477633
"ko04217"	16320.0766233766
"ko04260"	507.818181818182
"ko04612"	4057.79336219336
"ko04614"	484.145454545455
"ko04621"	13118.3974025974
"ko04622"	2890.4
"ko04626"	10738.1018759019
"ko04657"	4057.79336219336
"ko04659"	4057.79336219336
"ko04714"	3974.84444444444
"ko04724"	11577.581962482
"ko04727"	15949.0372294372
"ko04910"	8424.97878787879
"ko04914"	4057.79336219336
"ko04915"	4057.79336219336
"ko04917"	3447.54285714286
"ko04918"	7431.127994228
"ko04920"	2232.7924963925
"ko04922"	21687.8414141414
"ko04928"	169.272727272727
"ko04930"	10606.7232323232
"ko04931"	11113.6121212121
"ko04932"	507.818181818182
"ko04934"	726.415584415584
"ko04940"	8396.75468975469
"ko04964"	7299.29971139971
"ko04973"	2003.32582972583
"ko04974"	515.866666666667
"ko04976"	169.272727272727
"ko04979"	2927.84444444444
"ko05010"	5217.8189033189
"ko05012"	507.818181818182
"ko05014"	2685.45497835498
"ko05016"	6847.53318903319
"ko05020"	1757.27272727273
"ko05100"	3217.71428571429
"ko05110"	570.38961038961
"ko05111"	51350.5443001443
"ko05120"	9490.18326118326
"ko05130"	7731.42857142857
"ko05131"	3691.42857142857
"ko05132"	9320.27056277056
"ko05133"	12967.9705627706
"ko05134"	10630.719047619
"ko05142"	895.688311688312
"ko05143"	895.688311688312
"ko05146"	328.644444444444
"ko05150"	2890.4
"ko05152"	16405.6392496393
"ko05165"	10404.9565656566
"ko05166"	2927.84444444444
"ko05200"	6731.61154401154
"ko05203"	10404.9565656566
"ko05204"	2673.81818181818
"ko05205"	3856.0266955267
"ko05206"	8588.09018759019
"ko05211"	726.415584415584
"ko05215"	4057.79336219336
"ko05219"	726.415584415584
"ko05225"	1947.4025974026
"ko05230"	23937.4646464646
"ko05231"	4910.55656565657
"ko05340"	7693.33116883117
"ko05418"	17138.0604617605
