"Pathway"	"Total_sample_counts"
"ko00010"	9304.70909090909
"ko00020"	6517.41818181818
"ko00030"	6838.45454545455
"ko00040"	3255.52727272727
"ko00051"	5837.32727272727
"ko00052"	2802.03636363636
"ko00053"	1668.10909090909
"ko00061"	6088.61818181818
"ko00071"	5487.27272727273
"ko00072"	1881.47272727273
"ko00120"	182.054545454545
"ko00121"	182.054545454545
"ko00130"	4452.29090909091
"ko00140"	617.472727272727
"ko00190"	12178.9636363636
"ko00195"	1840.43636363636
"ko00220"	5444.41818181818
"ko00230"	19299.6727272727
"ko00240"	13298.9272727273
"ko00250"	8402.87272727273
"ko00253"	195.2
"ko00260"	10784.1090909091
"ko00261"	2664.65454545455
"ko00270"	8515
"ko00280"	7296.27272727273
"ko00281"	2065.12727272727
"ko00290"	3742.01818181818
"ko00300"	4010.12727272727
"ko00310"	3860.54545454545
"ko00311"	97.6
"ko00330"	7876.85454545455
"ko00332"	460.109090909091
"ko00333"	1821.92727272727
"ko00340"	4100.76363636364
"ko00350"	4064.30909090909
"ko00360"	5089.69090909091
"ko00361"	522.854545454545
"ko00362"	5175.74545454545
"ko00363"	97.6
"ko00364"	718.054545454546
"ko00380"	4412.89090909091
"ko00400"	6158.10909090909
"ko00401"	1115.41818181818
"ko00404"	488
"ko00405"	412.109090909091
"ko00410"	3010.03636363636
"ko00430"	1453.23636363636
"ko00440"	1232.90909090909
"ko00450"	2844.89090909091
"ko00460"	1916.32727272727
"ko00471"	1113.81818181818
"ko00472"	195.2
"ko00473"	738.163636363636
"ko00480"	4814.01818181818
"ko00500"	7225.05454545455
"ko00511"	301.363636363636
"ko00513"	168.909090909091
"ko00520"	10423.3272727273
"ko00521"	1735.87272727273
"ko00523"	934.963636363636
"ko00524"	145.6
"ko00525"	460.109090909091
"ko00531"	398.963636363636
"ko00540"	4986.69090909091
"ko00550"	5059.6
"ko00561"	3424.30909090909
"ko00562"	1605.01818181818
"ko00564"	6345.30909090909
"ko00565"	375.654545454545
"ko00572"	132.454545454545
"ko00590"	557.709090909091
"ko00591"	132.454545454545
"ko00592"	592.563636363636
"ko00600"	749.927272727273
"ko00603"	253.363636363636
"ko00604"	168.909090909091
"ko00620"	12388.0909090909
"ko00621"	422.054545454545
"ko00622"	812.454545454545
"ko00623"	327.654545454545
"ko00624"	474.854545454545
"ko00625"	1421.36363636364
"ko00626"	640.563636363636
"ko00627"	2064.90909090909
"ko00630"	10832.4909090909
"ko00633"	855.872727272727
"ko00640"	9603.90909090909
"ko00642"	460.109090909091
"ko00643"	1424.56363636364
"ko00650"	9289.61818181818
"ko00660"	2869.8
"ko00670"	3876.07272727273
"ko00680"	6319.01818181818
"ko00710"	3517.32727272727
"ko00720"	7945.74545454545
"ko00730"	3326.92727272727
"ko00740"	2907.85454545455
"ko00750"	2118.49090909091
"ko00760"	5484.85454545455
"ko00770"	4771.38181818182
"ko00780"	4547.72727272727
"ko00785"	508.109090909091
"ko00790"	7546.78181818182
"ko00791"	436.8
"ko00830"	278.054545454545
"ko00860"	8468.38181818182
"ko00900"	3695.61818181818
"ko00903"	1045.70909090909
"ko00908"	230.054545454545
"ko00910"	5289.65454545455
"ko00920"	8918.92727272727
"ko00930"	948.109090909091
"ko00940"	701.709090909091
"ko00950"	655.309090909091
