OTU,Total_sample_counts
otu_865469,305
otu_984831,332
otu_1088305,112
otu_574655,108
otu_968954,122
otu_1084865,2219
otu_579608,347
otu_933546,130
otu_1047041,205
otu_1033018,73
otu_922761,354
otu_1083194,987
otu_1083508,267
otu_441265,182
