OTU,Total_sample_counts
otu_1866742,82
otu_132837,1836
otu_590218,131
otu_544680,2613
otu_New.0.ReferenceOTU174,598
otu_New.0.ReferenceOTU392,417
otu_New.0.ReferenceOTU138,450
otu_New.0.ReferenceOTU727,318
otu_New.0.ReferenceOTU791,14388
otu_New.0.ReferenceOTU678,239
otu_New.0.CleanUp.ReferenceOTU16366,442
