"Pathway"	"Total_sample_counts"
"ko04932"	4677.15476190476
"ko04934"	5633.55634920635
"ko04940"	6211.02896825397
"ko04964"	2186.80198412698
"ko04973"	627.536507936508
"ko04974"	138.825
"ko04976"	205.144444444444
"ko04978"	10551.1083333333
"ko04979"	345.05
"ko05010"	11928.4869047619
"ko05012"	4677.15476190476
"ko05014"	8759.17738095238
"ko05016"	11263.328968254
"ko05020"	473.836904761905
"ko05030"	1101.1630952381
"ko05031"	1101.1630952381
"ko05034"	1101.1630952381
"ko05100"	916.140476190476
"ko05110"	2023.02777777778
"ko05111"	78079.1333333333
"ko05120"	9550.94087301587
"ko05131"	626.6
"ko05132"	10827.4424603175
"ko05133"	11536.825
"ko05134"	16826.2333333333
"ko05142"	1523.25119047619
"ko05143"	2122.825
"ko05145"	1404.55833333333
"ko05146"	700.652380952381
"ko05150"	5850.88571428571
"ko05152"	18755.5142857143
"ko05161"	1404.55833333333
"ko05163"	1404.55833333333
"ko05164"	1404.55833333333
"ko05165"	6013.87817460317
"ko05166"	345.05
"ko05167"	1404.55833333333
"ko05168"	1404.55833333333
"ko05170"	1404.55833333333
"ko05200"	24795.053968254
"ko05203"	6013.87817460317
"ko05204"	16043.7988095238
"ko05205"	5115.42896825397
"ko05206"	7102.38015873016
"ko05210"	1404.55833333333
"ko05211"	5633.55634920635
"ko05215"	4222.49563492063
"ko05219"	771.643253968254
"ko05222"	1404.55833333333
"ko05225"	13534.4436507936
"ko05230"	23742.3968253968
"ko05231"	4467.37857142857
"ko05322"	120.291666666667
"ko05340"	5082.64880952381
"ko05410"	88.8333333333333
"ko05416"	1404.55833333333
"ko05418"	28738.7583333333
