"Pathway"	"Total_sample_counts"
"ko00670"	8840.34880952381
"ko00680"	13809.6273809524
"ko00710"	9112.67738095238
"ko00720"	22833.9261904762
"ko00730"	8648.63214285714
"ko00740"	5015.06666666667
"ko00750"	4531.05833333333
"ko00760"	12431.3047619048
"ko00770"	10271.7869047619
"ko00780"	7489.1880952381
"ko00785"	1479.83571428571
"ko00790"	14498.3833333333
"ko00791"	700.880952380952
"ko00830"	1714.22738095238
"ko00860"	22238.844047619
"ko00900"	10354.6238095238
"ko00903"	2762.775
"ko00906"	2633.5
"ko00908"	654.884523809524
"ko00909"	4
"ko00910"	8011.55833333333
"ko00920"	13928.8392857143
"ko00930"	2694.55476190476
"ko00940"	665.983333333333
"ko00950"	1113.10238095238
"ko00960"	1949.46666666667
"ko00965"	204.547619047619
"ko00966"	982.884523809524
"ko00970"	60639.7511904762
"ko00980"	5230.32976190476
"ko00981"	798.517857142857
"ko00982"	5267.75833333333
"ko00983"	8849.66666666667
"ko00984"	382.333333333333
"ko00999"	1403.12976190476
"ko01040"	4152.69047619048
"ko01051"	887.667857142857
"ko01053"	1882.04166666667
"ko01054"	625.622619047619
"ko01055"	306.779761904762
"ko01062"	665.5
"ko01100"	367386.151190476
"ko01110"	169834.253571429
"ko01120"	116579.197619048
"ko01130"	125741.494047619
"ko01200"	66821.3952380952
"ko01210"	16334.9142857143
"ko01212"	18994.2833333333
"ko01220"	7705.37023809524
"ko01230"	70774.1940476191
"ko01501"	10379.4857142857
"ko01502"	3926.84404761905
"ko01503"	5967.21666666667
"ko01523"	3419.29523809524
"ko01524"	4986.9869047619
"ko02010"	47510.5178571429
"ko02020"	49090.3523809524
"ko02024"	32143.580952381
"ko02025"	7112.54523809524
"ko02026"	8731.85238095238
"ko02030"	9315.60119047619
"ko02040"	22975.1523809524
"ko02060"	6483.85
"ko03008"	1033.24880952381
"ko03010"	44142.0130952381
"ko03013"	477.554761904762
"ko03018"	9963.4880952381
"ko03020"	2714.38333333333
"ko03030"	11606.280952381
"ko03060"	11559.3321428571
"ko03070"	18709.8011904762
"ko03320"	4231.25
"ko03410"	8413.85238095238
"ko03420"	5221.32380952381
"ko03430"	12948.5738095238
"ko03440"	15405.5738095238
"ko03450"	701
"ko04011"	733.789285714286
"ko04013"	815.269047619048
"ko04016"	2071.55833333333
"ko04066"	2588.7
"ko04068"	1693.10595238095
"ko04070"	2143.43928571429
"ko04072"	285.955952380952
"ko04080"	984
"ko04112"	12722.675
"ko04113"	158.047619047619
"ko04115"	788
"ko04122"	7680.9
"ko04138"	41
"ko04141"	973.384523809524
"ko04142"	449.508333333333
"ko04146"	6131.30714285714
"ko04151"	411.003571428571
"ko04152"	984.171428571429
"ko04210"	990.047619047619
"ko04211"	1549.05833333333
"ko04212"	4326.53452380952
"ko04213"	2898.46666666667
"ko04214"	2441.62619047619
"ko04215"	788
"ko04216"	1329.1
"ko04217"	1636.47619047619
"ko04260"	1492.225
"ko04612"	266.955952380952
"ko04614"	1141.54166666667
"ko04621"	2482.0869047619
"ko04626"	3585.79047619048
"ko04657"	266.955952380952
"ko04659"	266.955952380952
"ko04714"	4234.2880952381
"ko04724"	1001.42142857143
"ko04726"	37.4285714285714
"ko04727"	1143.99642857143
"ko04728"	37.4285714285714
"ko04910"	619.269047619048
"ko04914"	266.955952380952
"ko04915"	266.955952380952
"ko04916"	37
"ko04917"	98.9619047619048
"ko04918"	1185.67380952381
"ko04919"	108.666666666667
"ko04920"	1432.48095238095
"ko04922"	2150.22023809524
"ko04924"	328
"ko04928"	101.908333333333
"ko04930"	610.602380952381
"ko04931"	980.269047619048
"ko04932"	2280.225
"ko04934"	604.789285714286
"ko04940"	834.459523809524
"ko04964"	458.336904761905
"ko04972"	40.6666666666667
"ko04973"	200.870238095238
"ko04974"	368.666666666667
"ko04976"	53.0416666666667
"ko04978"	173.97619047619
"ko04979"	984
"ko05010"	3313.73571428571
"ko05012"	2280.225
"ko05014"	2058.26547619048
"ko05016"	3631.97023809524
"ko05020"	536.47619047619
"ko05030"	37.4285714285714
"ko05031"	37.4285714285714
"ko05034"	37.4285714285714
"ko05110"	548.239285714286
"ko05111"	14084.3583333333
"ko05120"	967.510714285714
"ko05132"	2305.47261904762
"ko05133"	2699.3369047619
"ko05134"	4981.22380952381
"ko05142"	757.908333333333
"ko05143"	812.241666666667
"ko05145"	788
"ko05146"	101.428571428571
"ko05150"	37.7142857142857
"ko05152"	3086.93214285714
"ko05161"	788
"ko05163"	788
"ko05164"	846.366666666667
"ko05165"	610.602380952381
"ko05166"	984
"ko05167"	788
"ko05168"	788
"ko05170"	788
"ko05200"	5230.18095238095
"ko05203"	610.602380952381
"ko05204"	4569.59166666667
"ko05205"	654.884523809524
"ko05206"	990.771428571429
"ko05210"	788
"ko05211"	604.789285714286
"ko05215"	266.955952380952
"ko05219"	138.908333333333
"ko05222"	788
"ko05225"	3570.43571428571
"ko05230"	2619.82261904762
"ko05231"	285.955952380952
"ko05340"	848.12619047619
"ko05410"	328
"ko05416"	788
"ko05418"	5375.45595238095
