"Pathway"	"Total_sample_counts"
"ko00626"	3757.75833333333
"ko00627"	5393.575
"ko00630"	69770.75
"ko00633"	8682.65833333333
"ko00640"	69456.7583333333
"ko00642"	1302.66666666667
"ko00643"	4628.7
"ko00650"	57815.2
"ko00660"	19771.5416666667
"ko00670"	37164.8583333333
"ko00680"	63033.1666666667
"ko00710"	43740.9416666667
"ko00720"	89765.0583333333
"ko00730"	37332.325
"ko00740"	19239.5166666667
"ko00750"	17797.9083333333
"ko00760"	47893.9833333333
"ko00770"	47090.8083333333
"ko00780"	32688.6416666667
"ko00785"	4862.88333333333
"ko00790"	70447.75
"ko00791"	5218.475
"ko00830"	2231.60833333333
"ko00860"	40445.3333333333
"ko00900"	46059.5583333333
"ko00901"	30.15
"ko00903"	4452.81666666667
"ko00906"	526.75
"ko00908"	4096.64166666667
"ko00910"	32737.0166666667
"ko00920"	21849.7666666667
"ko00930"	3311.31666666667
"ko00940"	9392.575
"ko00944"	93.8
"ko00950"	7327.375
"ko00960"	10777.5666666667
"ko00965"	1051.975
"ko00966"	2420.04166666667
"ko00970"	287146.666666667
"ko00980"	6017.70833333333
"ko00981"	2222.01666666667
"ko00982"	7660.275
"ko00983"	26942.325
"ko00984"	1086.15
"ko00999"	3374.325
"ko01040"	14122.5166666667
"ko01051"	4476.01666666667
"ko01053"	389.441666666667
"ko01054"	1810.91666666667
"ko01055"	2729.85833333333
"ko01100"	1529150.51666667
"ko01110"	684576.333333333
"ko01120"	424113.533333333
"ko01130"	514275.3
"ko01200"	242459.858333333
"ko01210"	69872.4666666667
"ko01212"	61603.125
"ko01220"	28417.35
"ko01230"	340769.425
"ko01501"	26510.0583333333
"ko01502"	20869.175
"ko01503"	17651.4166666667
"ko01523"	14837.4333333333
"ko01524"	10480.6166666667
"ko02010"	222043.516666667
"ko02020"	143280.425
"ko02024"	127981.475
"ko02025"	26416.8083333333
"ko02026"	19413.55
"ko02030"	31435.6083333333
"ko02040"	49876.075
"ko02060"	20939.2416666667
"ko03008"	7436.44166666667
"ko03010"	258847.625
"ko03013"	3026.75
"ko03018"	49578.7166666667
"ko03020"	15123.925
"ko03030"	61670.95
"ko03050"	1146.2
"ko03060"	57175.025
"ko03070"	63769.2833333333
"ko03320"	10644.1416666667
"ko03410"	34997.4416666667
"ko03420"	36830.125
"ko03430"	66911.625
"ko03440"	81830.1666666667
"ko03450"	63.3333333333333
"ko04011"	4051.51666666667
"ko04013"	2807.41666666667
"ko04016"	13182.45
"ko04066"	12227.35
"ko04068"	6858.93333333333
"ko04070"	9119.35833333333
"ko04072"	2636.79166666667
"ko04080"	208
"ko04112"	42220.725
"ko04113"	1030.80833333333
"ko04115"	274.025
"ko04122"	32872.8083333333
"ko04138"	1480.01666666667
"ko04141"	3666.775
"ko04142"	1909.86666666667
"ko04146"	24490.5916666667
"ko04151"	2621.39166666667
"ko04152"	4225.59166666667
"ko04210"	3198.175
"ko04211"	6858.93333333333
"ko04212"	21438.45
"ko04213"	12764.9
"ko04214"	3902.29166666667
"ko04215"	274.025
"ko04216"	8702.75833333333
"ko04217"	11800.775
"ko04260"	7295.625
"ko04380"	3.7
"ko04612"	2621.39166666667
"ko04614"	294.341666666667
"ko04621"	11290.8916666667
"ko04626"	7900.8
"ko04657"	2621.39166666667
"ko04659"	2621.39166666667
"ko04714"	15838.25
"ko04724"	6617.70833333333
"ko04726"	1672.71666666667
"ko04727"	7706.98333333333
"ko04728"	1672.71666666667
"ko04910"	4393.20833333333
"ko04914"	2621.39166666667
"ko04915"	2621.39166666667
"ko04917"	1499.91666666667
"ko04918"	2639.6
"ko04919"	21.5
"ko04920"	7722.94166666667
"ko04922"	8987.4
"ko04924"	7.4
"ko04928"	7.4
"ko04930"	1821.59166666667
"ko04931"	6733.56666666667
"ko04932"	7569.65
"ko04934"	3002.44166666667
"ko04940"	5185.91666666667
"ko04964"	628.308333333333
"ko04973"	4295.24166666667
"ko04974"	1433.14166666667
"ko04976"	14.8
"ko04978"	774.75
"ko04979"	208
"ko05010"	14774.425
"ko05012"	7569.65
"ko05014"	5251.55833333333
"ko05016"	11303.0833333333
"ko05020"	926.016666666667
"ko05030"	1672.71666666667
"ko05031"	1672.71666666667
"ko05034"	1672.71666666667
"ko05100"	796.75
"ko05110"	159.5
"ko05111"	28482.225
"ko05120"	59348.95
"ko05132"	4966.55
"ko05133"	1453.68333333333
"ko05134"	13987.8
"ko05142"	1480.41666666667
"ko05143"	1473.01666666667
"ko05145"	274.025
"ko05146"	2445.7
"ko05150"	1529.15
"ko05152"	11141.3333333333
"ko05161"	274.025
"ko05163"	274.025
"ko05164"	482.025
"ko05165"	1821.59166666667
"ko05166"	208
"ko05167"	274.025
"ko05168"	274.025
"ko05170"	274.025
"ko05200"	9787.95833333333
"ko05203"	1821.59166666667
"ko05204"	4947.51666666667
"ko05205"	4148.64166666667
"ko05206"	7421.89166666667
"ko05210"	274.025
"ko05211"	3002.44166666667
"ko05215"	2621.39166666667
"ko05219"	30.15
"ko05222"	274.025
"ko05225"	3890.1
"ko05230"	9556.925
"ko05231"	2636.79166666667
"ko05323"	3.7
"ko05340"	4359.01666666667
"ko05410"	7.4
"ko05416"	274.025
"ko05418"	13620.7083333333
