OTU,Total_sample_counts
otu_580743,497
otu_34791,1413
otu_818181,96
otu_New.0.ReferenceOTU161,6273
otu_New.0.ReferenceOTU587,3043
otu_589547,55
otu_New.0.ReferenceOTU347,4773
otu_New.1.CleanUp.ReferenceOTU18348,835
otu_547396,1620
otu_New.0.ReferenceOTU216,8052
