"Pathway"	"Total_sample_counts"
"ko01523"	2678.20595238095
"ko01524"	2668.69166666667
"ko02010"	58780.5047619048
"ko02020"	34186.4595238095
"ko02024"	38087.8333333333
"ko02025"	8276.17023809524
"ko02026"	5555.59523809524
"ko02030"	5978.68571428571
"ko02040"	6035.46785714286
"ko02060"	3423.47619047619
"ko03008"	906.534523809524
"ko03010"	31280.6273809524
"ko03013"	253.45
"ko03018"	7101.80476190476
"ko03020"	1899.11904761905
"ko03022"	43.0666666666667
"ko03030"	7489.3619047619
"ko03050"	275.733333333333
"ko03060"	8040.97142857143
"ko03070"	12603.5916666667
"ko03320"	2798.0130952381
"ko03410"	6341.69761904762
"ko03420"	4715.22142857143
"ko03430"	7983.50357142857
"ko03440"	9906.79404761905
"ko03450"	161.5
"ko04011"	837.538095238095
"ko04013"	591.986904761905
"ko04016"	1906.85952380952
"ko04024"	215.733333333333
"ko04066"	2017.00595238095
"ko04068"	1713.11547619048
"ko04070"	1719.18928571429
"ko04071"	43.0666666666667
"ko04072"	300.046428571429
"ko04080"	152
"ko04112"	6092.36071428571
"ko04113"	466.882142857143
"ko04115"	312.85
"ko04122"	5509.36904761905
"ko04138"	312.916666666667
"ko04141"	192.891666666667
"ko04142"	9.30357142857143
"ko04144"	2
"ko04146"	4786.64047619048
"ko04151"	430.10119047619
"ko04152"	709.757142857143
"ko04210"	380.707142857143
"ko04211"	1429.525
"ko04212"	3715.17023809524
"ko04213"	2467.88333333333
"ko04214"	891.961904761905
"ko04215"	312.85
"ko04216"	1085.98571428571
"ko04217"	2507.56428571429
"ko04260"	550.425
"ko04612"	146.510714285714
"ko04614"	240.673809523809
"ko04621"	1075.725
"ko04622"	2.71428571428571
"ko04626"	1431.89880952381
"ko04657"	146.510714285714
"ko04659"	146.510714285714
"ko04714"	2700.25952380952
"ko04724"	1832.32738095238
"ko04726"	194.516666666667
"ko04727"	1836.20238095238
"ko04728"	194.516666666667
"ko04910"	855.02380952381
"ko04914"	146.510714285714
"ko04915"	146.510714285714
"ko04917"	15.7809523809524
"ko04918"	943.180952380952
"ko04919"	42.5
"ko04920"	1360.9869047619
"ko04922"	2211.07619047619
"ko04930"	498.970238095238
"ko04931"	1125.29880952381
"ko04932"	863.275
"ko04934"	553.729761904762
"ko04940"	803.638095238095
"ko04964"	631.370238095238
"ko04973"	25.7142857142857
"ko04974"	3.875
"ko04976"	13.0666666666667
"ko04978"	249.457142857143
"ko04979"	152
"ko05010"	1731.33452380952
"ko05012"	863.275
"ko05014"	1268.75119047619
"ko05016"	1573.625
"ko05020"	118.363095238095
"ko05030"	194.516666666667
"ko05031"	194.516666666667
"ko05034"	194.516666666667
"ko05100"	7.80952380952381
"ko05111"	6294.1619047619
"ko05120"	596.841666666667
"ko05132"	711.879761904762
"ko05133"	1065.51071428571
"ko05134"	2396.61785714286
"ko05142"	291.672619047619
"ko05143"	428.879761904762
"ko05145"	312.85
"ko05146"	114.25
"ko05150"	201.25
"ko05152"	2185.33928571429
"ko05161"	312.85
"ko05163"	312.85
"ko05164"	312.85
"ko05165"	498.970238095238
"ko05166"	152
"ko05167"	312.85
"ko05168"	312.85
"ko05170"	312.85
"ko05200"	2878.15
"ko05203"	498.970238095238
"ko05204"	2150.06071428571
"ko05205"	473.779761904762
"ko05206"	627.742857142857
"ko05210"	312.85
"ko05211"	553.729761904762
"ko05215"	146.510714285714
"ko05219"	332.572619047619
"ko05222"	312.85
"ko05225"	1865.05952380952
"ko05230"	2328.16071428571
"ko05231"	300.046428571429
"ko05322"	156.6
"ko05340"	836.352380952381
"ko05416"	312.85
"ko05418"	3202.44642857143
