# Constructed from biom file
OTUID	AQ999	AQ998	AQ991	AQ990	AQ993	AQ992	AQ994	AQ997	AQ996	AQ1335	AQ849	AQ848	AQ847	AQ846	AQ845	AQ844	AQ843	AQ841	AQ840	AQ1336	AQ1447	AQ201	AQ200	AQ203	AQ205	AQ1445	AQ207	AQ209	AQ208	AQ1332	AQ515	AQ514	AQ517	AQ511	AQ510	AQ513	AQ512	AQ191	AQ190	AQ193	AQ192	AQ195	AQ197	AQ196	AQ199	AQ429	AQ428	AQ1139	AQ421	AQ420	AQ423	AQ422	AQ425	AQ1136	AQ427	AQ426	AQ1451	AQ1395	AQ1394	AQ1390	AQ1398	AQ735	AQ737	AQ736	AQ731	AQ730	AQ733	AQ732	AQ739	AQ738	AQ1409	AQ1408	AQ1406	AQ1405	AQ1404	AQ1245	AQ1246	AQ1241	AQ1240	AQ1242	AQ1249	AQ989	AQ983	AQ980	AQ981	AQ987	AQ985	SA9	SA8	SA1	SA5	SA4	AQ859	AQ850	AQ851	AQ852	AQ853	AQ855	AQ857	AQ212	AQ213	AQ211	AQ216	AQ217	AQ215	AQ218	AQ1223	AQ509	AQ506	AQ507	AQ504	AQ505	AQ502	AQ500	AQ501	AQ183	AQ180	AQ181	AQ187	AQ184	AQ185	AQ188	AQ189	AQ439	AQ432	AQ433	AQ430	AQ431	AQ436	AQ434	AQ435	AQ726	AQ725	AQ723	AQ720	AQ721	AQ729	AQ1094	AQ1095	AQ1096	AQ1097	AQ1092	AQ1093	AQ1098	AQ1099	AQ1472	AQ1473	AQ1470	AQ1471	AQ1476	AQ1474	AQ1475	AQ1271	AQ1274	AQ1275	AQ1276	AQ1277	AQ1278	AQ1279	AQ1506	AQ1502	AQ1503	AQ1500	AQ1501	AQ1509	AQ883	AQ882	AQ881	AQ887	AQ886	AQ885	AQ228	AQ227	AQ889	AQ888	AQ223	AQ222	AQ221	AQ539	AQ538	AQ533	AQ532	AQ531	AQ530	AQ537	AQ536	AQ535	AQ534	AQ1234	AQ1032	AQ587	AQ407	AQ406	AQ157	AQ156	AQ403	AQ150	AQ153	AQ400	AQ158	AQ409	AQ408	AQ1034	AQ1133	AQ1131	AQ1237	AQ1137	AQ424	AQ1135	AQ1134	AQ713	AQ712	AQ711	AQ710	AQ717	AQ716	AQ715	AQ714	AQ718	AQ1083	AQ1082	AQ1081	AQ1080	AQ1086	AQ1085	AQ1084	AQ1089	AQ1469	AQ1468	AQ1461	AQ1460	AQ1463	AQ1462	AQ1465	AQ1464	AQ1467	AQ1466	AQ1268	AQ1267	AQ1264	AQ1260	AQ1515	AQ1514	AQ1517	AQ1516	AQ1511	AQ1510	AQ1513	AQ1512	AQ1519	AQ1518	AQ238	AQ239	AQ898	AQ899	AQ894	AQ231	AQ896	AQ233	AQ891	AQ892	AQ893	AQ524	AQ525	AQ526	AQ527	AQ521	AQ522	AQ523	AQ529	AQ232	AQ410	AQ147	AQ413	AQ142	AQ143	AQ140	AQ417	AQ418	AQ419	AQ148	AQ149	AQ1188	AQ1189	AQ1183	AQ1181	AQ1187	AQ1184	AQ1185	AQ445	AQ708	AQ709	AQ704	AQ705	AQ706	AQ707	AQ703	AQ1078	AQ1079	AQ1076	AQ1074	AQ1075	AQ1072	AQ1073	AQ1070	AQ1071	AQ1213	AQ1210	AQ1211	AQ1217	AQ1214	AQ1215	AQ1520	AQ1521	AQ1522	AQ1523	AQ1524	AQ1525	AQ1526	AQ1527	AQ1528	AQ1529	AQ1326	AQ1327	AQ1456	AQ1457	AQ1450	AQ1323	AQ1320	AQ1458	AQ1459	AQ1328	AQ1329	AQ1362	AQ1491	AQ1492	AQ1493	AQ1364	AQ955	AQ954	AQ957	AQ956	AQ951	AQ950	AQ953	AQ952	AQ551	AQ550	AQ552	AQ555	AQ554	AQ557	AQ559	AQ558	AQ397	AQ396	AQ395	AQ394	AQ392	AQ391	AQ399	AQ398	AQ173	AQ171	AQ170	AQ177	AQ174	AQ179	AQ689	AQ688	AQ1199	AQ1198	AQ1195	AQ1197	AQ1289	AQ684	AQ779	AQ771	AQ770	AQ773	AQ775	AQ774	AQ777	AQ1068	AQ1067	AQ682	AQ1060	AQ1063	AQ1111	AQ897	AQ235	AQ236	AQ447	AQ237	AQ605	AQ604	AQ607	AQ606	AQ601	AQ600	AQ603	AQ602	AQ609	AQ608	AQ1209	AQ1202	AQ1205	AQ1204	AQ1207	AQ1539	AQ1538	AQ1537	AQ1536	AQ1535	AQ1534	AQ1443	AQ1334	AQ1337	AQ1440	AQ1331	AQ1446	AQ1333	AQ1444	AQ1449	AQ1448	AQ1338	AQ824	AQ949	AQ946	AQ947	AQ944	AQ945	AQ943	AQ940	AQ941	AQ543	AQ540	AQ541	AQ547	AQ617	AQ548	AQ549	AQ1236	AQ380	AQ381	AQ382	AQ383	AQ384	AQ387	AQ612	AQ613	AQ610	AQ1233	AQ169	AQ164	AQ165	AQ166	AQ167	AQ161	AQ162	AQ163	AQ768	AQ769	AQ762	AQ763	AQ760	AQ761	AQ766	AQ767	AQ764	AQ765	AQ1058	AQ1059	AQ1051	AQ1052	AQ1053	AQ1054	AQ1056	AQ1057	AQ1424	AQ616	AQ1235	AQ614	AQ615	AQ1230	AQ1231	AQ1232	AQ611	AQ1238	AQ1239	AQ618	AQ1548	AQ1549	AQ1542	AQ1543	AQ1540	AQ1541	AQ1546	AQ1547	AQ1544	AQ1545	AQ1301	AQ1302	AQ1303	AQ1305	AQ1306	AQ1307	AQ1308	AQ1309	WA1	AQ146	AQ144	AQ145	AQ141	AQ796	AQ979	AQ1002	AQ973	AQ972	AQ977	AQ976	AQ975	AQ974	AQ577	AQ576	AQ575	AQ574	AQ379	AQ378	AQ375	AQ374	AQ377	AQ376	AQ371	AQ370	AQ372	AQ119	AQ118	AQ111	AQ110	AQ113	AQ112	AQ115	AQ114	AQ117	AQ116	AQ288	AQ280	AQ283	AQ287	AQ757	AQ756	AQ755	AQ753	AQ751	AQ758	AQ1047	AQ1045	AQ1044	AQ591	AQ1042	AQ593	AQ1040	AQ599	AQ1049	AQ88	AQ89	AQ86	AQ87	AQ84	AQ85	AQ82	AQ83	AQ80	AQ81	AQ623	AQ622	AQ621	AQ1227	AQ626	AQ1225	AQ1224	AQ629	AQ1228	AQ1559	AQ1551	AQ1550	AQ1553	AQ1552	AQ1555	AQ1554	AQ1128	AQ1319	AQ1318	AQ1316	AQ1315	AQ1314	AQ1313	AQ1311	AQ1310	AQ1176	AQ1129	AQ1173	AQ1171	AQ64	AQ65	AQ66	AQ67	AQ60	AQ61	SA19	SA18	SA16	SA15	SA14	SA10	AQ1178	AQ966	AQ967	AQ961	AQ968	AQ969	AQ569	AQ560	AQ561	AQ562	AQ563	AQ564	AQ565	AQ566	AQ567	AQ368	AQ369	AQ366	AQ364	AQ365	AQ361	AQ108	AQ109	AQ101	AQ104	AQ298	AQ299	AQ292	AQ293	AQ290	AQ291	AQ296	AQ297	AQ294	AQ295	AQ740	AQ742	AQ744	AQ745	AQ746	AQ747	AQ749	AQ586	AQ1033	AQ584	AQ585	AQ583	AQ580	AQ581	AQ1039	AQ588	AQ589	AQ99	AQ98	AQ91	AQ90	AQ93	AQ92	AQ95	AQ94	AQ97	AQ96	AQ638	AQ639	AQ634	AQ635	AQ636	AQ637	AQ630	AQ631	AQ632	AQ633	AQ1149	AQ1146	AQ1144	AQ1498	AQ1499	AQ1368	AQ1490	AQ1363	AQ1360	AQ1361	AQ1494	AQ1495	AQ1496	AQ1497	AQ75	AQ72	AQ71	AQ70	SA20	AQ79	AQ69	AQ913	AQ912	AQ914	AQ358	AQ353	AQ352	AQ351	AQ350	AQ357	AQ356	AQ355	AQ354	AQ1325	AQ829	AQ825	AQ826	AQ821	AQ820	AQ823	AQ822	AQ137	AQ136	AQ135	AQ133	AQ132	AQ131	AQ130	AQ139	AQ138	AQ1021	AQ1020	AQ1023	AQ1022	AQ1027	AQ1026	AQ1029	AQ1028	AQ641	AQ643	AQ642	AQ647	AQ1159	AQ1158	AQ1155	AQ1154	AQ1157	AQ1150	AQ1153	AQ1486	AQ1485	AQ1484	AQ1483	AQ1481	AQ1480	AQ1489	AQ1488	AQ1379	AQ1373	AQ1372	AQ1377	AQ42	AQ43	AQ40	AQ41	AQ46	AQ47	AQ44	AQ45	AQ49	AQ902	AQ900	AQ901	AQ904	AQ905	AQ908	AQ1292	AQ345	AQ346	AQ347	AQ340	AQ341	AQ342	AQ343	AQ348	AQ349	AQ838	AQ839	AQ836	AQ837	AQ835	AQ833	AQ831	AQ120	AQ121	AQ122	AQ123	AQ124	AQ125	AQ127	AQ1031	AQ1018	AQ1019	AQ1013	AQ658	AQ653	AQ651	AQ656	AQ657	AQ654	AQ655	AQ1168	AQ1169	AQ1160	AQ1161	AQ1162	AQ1163	AQ1164	AQ1165	AQ1167	AQ680	AQ1346	AQ1347	AQ1342	SA44	SA45	SA46	SA47	SA48	SA49	AQ58	AQ55	AQ54	AQ56	AQ53	AQ52	AQ590	AQ935	AQ931	AQ331	AQ330	AQ333	AQ332	AQ335	AQ339	AQ808	AQ803	AQ801	AQ800	AQ806	AQ805	AQ489	AQ488	AQ487	AQ486	AQ485	AQ484	AQ483	AQ482	AQ481	AQ480	AQ249	AQ244	AQ247	AQ246	AQ241	AQ240	AQ243	AQ242	AQ699	AQ696	AQ799	AQ798	AQ793	AQ792	AQ797	AQ694	AQ795	AQ794	AQ1009	AQ1008	AQ1003	AQ692	AQ1001	AQ1000	AQ1007	AQ1006	AQ1005	AQ690	AQ691	AQ597	AQ667	AQ666	AQ665	AQ664	AQ663	AQ662	AQ661	AQ660	AQ1043	AQ669	AQ668	AQ1177	AQ461	AQ460	AQ463	AQ462	AQ592	AQ469	AQ1179	AQ1041	AQ455	AQ1126	AQ450	AQ1121	AQ1122	AQ1353	AQ1352	AQ1351	AQ1357	AQ1356	AQ1354	AQ1359	AQ1358	SA53	SA52	SA51	SA50	SA57	SA56	SA54	SA58	AQ28	AQ29	AQ21	AQ23	AQ25	AQ928	AQ929	AQ920	AQ921	AQ922	AQ923	AQ924	AQ925	AQ926	AQ927	AQ322	AQ323	AQ320	AQ321	AQ326	AQ327	AQ324	AQ325	AQ328	AQ329	AQ1221	AQ62	AQ627	AQ815	AQ816	AQ817	AQ810	AQ625	AQ812	AQ624	AQ818	AQ819	AQ1229	AQ498	AQ499	AQ628	AQ491	AQ495	AQ496	AQ497	AQ257	AQ254	AQ253	AQ250	AQ251	AQ784	AQ785	AQ786	AQ781	AQ782	AQ783	AQ68	AQ670	AQ1293	AQ1290	AQ673	AQ1294	AQ677	AQ678	AQ679	AQ476	AQ477	AQ474	AQ475	AQ1106	AQ1107	AQ470	AQ471	AQ1108	AQ1109	AQ478	AQ479	AQ1436	AQ1437	AQ1434	AQ1435	AQ1432	AQ1433	AQ1431	AQ1438	AQ1439	SA68	SA69	SA66	SA67	SA64	SA65	SA63	SA61	AQ39	AQ38	AQ32	AQ31	AQ37	AQ36	AQ35	AQ34	SA84	SA85	SA86	SA87	SA80	SA81	SA82	SA83	SA88	SA89	AQ318	AQ317	AQ316	AQ315	AQ314	AQ313	AQ861	AQ860	AQ863	AQ862	AQ865	AQ867	AQ866	AQ869	AQ269	AQ268	AQ263	AQ262	AQ261	AQ267	AQ266	AQ265	AQ264	AQ1281	AQ1280	AQ1283	AQ1282	AQ1285	AQ1284	AQ1287	AQ1286	AQ685	AQ1288	AQ687	AQ686	AQ681	AQ443	AQ1110	AQ1113	AQ1112	AQ1115	AQ446	AQ444	AQ1119	AQ1118	AQ449	AQ448	AQ1291	AQ676	AQ225	AQ1425	AQ1102	AQ224	AQ1420	AQ63	AQ1100	SA79	SA78	AQ1104	SA71	SA70	SA73	AQ1105	SA75	SA74	SA76	SA94	SA93	SA92	SA91	SA90	AQ300	AQ301	AQ302	AQ303	AQ304	AQ305	AQ306	AQ307	AQ872	AQ873	AQ870	AQ876	AQ877	AQ874	AQ875	AQ878	AQ879	AQ274	AQ275	AQ276	AQ277	AQ270	AQ271	AQ272	AQ273	AQ278	AQ279	AQ1442	AQ1441	AQ697	AQ695	AQ693	AQ458	AQ459	AQ454	AQ1125	AQ456	AQ457	AQ1120	AQ451	AQ452	AQ453	AQ1388	AQ1389	AQ1380	AQ1381	AQ1382	AQ1383	AQ1384	AQ1385	AQ1386	AQ1387	AQ1410	AQ1411	AQ1412	AQ1413	AQ1414	AQ1415	AQ1416	AQ11	AQ10	AQ13	AQ12	AQ15	AQ14	AQ17	AQ16	AQ19	AQ18	AQ1256	AQ1257	AQ1254	AQ1255	AQ1252	AQ1253	AQ1250	AQ1251	AQ1258	AQ1259	AQ4	AQ6	AQ1	AQ3	AQ2	AQ9	AQ8	AQ154	AQ405	AQ404	AQ151	AQ402	taxonomy
113013	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	11.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	14.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	2.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	2.0	6.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	4.0	9.0	35.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8.0	2.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	7.0	0.0	1.0	12.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	18.0	11.0	1.0	0.0	0.0	0.0	5.0	0.0	1.0	0.0	5.0	14.0	2.0	4.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	6.0	0.0	27.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	21.0	6.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	13.0	2.0	0.0	0.0	1.0	2.0	0.0	6.0	22.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	8.0	0.0	3.0	0.0	3.0	8.0	4.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	10.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	114.0	0.0	25.0	0.0	0.0	0.0	0.0	15.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	2.0	15.0	39.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	36.0	0.0	0.0	0.0	24.0	8.0	4.0	2.0	2.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	5.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	2.0	0.0	2.0	0.0	1.0	0.0	2.0	4.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	5.0	0.0	3.0	0.0	4.0	0.0	5.0	39.0	0.0	0.0	1.0	1.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	3.0	19.0	0.0	1.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	16.0	0.0	0.0	0.0	4.0	0.0	0.0	22.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	9.0	2.0	35.0	3.0	0.0	0.0	0.0	4.0	30.0	1.0	1.0	129.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	1.0	0.0	0.0	1.0	4.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	3.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	7.0	8.0	0.0	0.0	6.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	3.0	7.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	2.0	1.0	47.0	5.0	1.0	0.0	11.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	71.0	0.0	3.0	3.0	3.0	2.0	1.0	0.0	0.0	14.0	0.0	2.0	0.0	2.0	1.0	13.0	27.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	36.0	0.0	0.0	0.0	1.0	8.0	0.0	2.0	13.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	17.0	2.0	2.0	0.0	9.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	44.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	6.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	15.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	3.0	4.0	0.0	0.0	0.0	0.0	0.0	107.0	1.0	0.0	40.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	55.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	6.0	0.0	0.0	1.0	0.0	1.0	1.0	28.0	0.0	3.0	1.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Mesonia; s__
