OTU,Total_sample_counts
otu_563240,248
otu_580625,193
otu_248395,982
otu_942852,75
otu_1106617,25629
otu_697479,217
otu_813418,552
otu_544847,11090
otu_544841,1130
otu_674655,1861
otu_541299,1528
otu_1111944,499
otu_1049387,449
otu_711803,349
otu_1062748,694
otu_992510,6227
otu_1108275,300
otu_573035,5631
otu_1106324,807
otu_1108726,9218
otu_814282,4226
otu_New.0.ReferenceOTU445,424
