OTU,Total_sample_counts
otu_1866742,192
otu_132837,2852
otu_590218,942
otu_544680,4856
otu_New.0.ReferenceOTU174,96
otu_New.0.ReferenceOTU392,511
otu_New.0.ReferenceOTU138,2756
otu_New.0.ReferenceOTU727,566
otu_New.0.ReferenceOTU791,19839
otu_New.0.ReferenceOTU678,215
otu_New.0.CleanUp.ReferenceOTU16366,2215
