OTU,Total_sample_counts
otu_740871,93
otu_589792,700
otu_830290,319
otu_894928,57
otu_2752360,38
otu_829814,64
otu_987760,2037
otu_823476,37
otu_543151,384
otu_548576,2450
otu_4342113,95
otu_1104529,1114
otu_509913,52
otu_New.0.ReferenceOTU384,68
otu_New.0.ReferenceOTU100,49
otu_New.0.ReferenceOTU428,359
otu_New.0.ReferenceOTU411,88
