"Pathway"	"Total_sample_counts"
"ko00010"	57829.8003968254
"ko00020"	31393.2242063492
"ko00030"	35542.6559523809
"ko00040"	13445.7043650794
"ko00051"	36454.4317460317
"ko00052"	31375.625
"ko00053"	8117.02698412698
"ko00061"	24053.4194444444
"ko00071"	16348.4662698413
"ko00072"	5856.57619047619
"ko00120"	705.855555555555
"ko00121"	704.605555555555
"ko00130"	13012.0376984127
"ko00140"	373.577380952381
"ko00190"	47716.9615079365
"ko00195"	14841.246031746
"ko00220"	27134.5738095238
"ko00230"	113942.751587302
"ko00232"	103.666666666667
"ko00240"	81249.1948412698
"ko00250"	38588.7876984127
"ko00253"	52
"ko00260"	45938.5523809524
"ko00261"	10386.7257936508
"ko00270"	43383.3841269841
"ko00280"	22098.0896825397
"ko00281"	2551.93650793651
"ko00290"	22966.1964285714
"ko00300"	24785.9861111111
"ko00310"	12782.3313492063
"ko00311"	843.766666666667
"ko00330"	18630.2484126984
"ko00332"	2742.66984126984
"ko00333"	6487.44087301587
"ko00340"	20949.4551587302
"ko00350"	11288.6134920635
"ko00360"	11538.3876984127
"ko00361"	2674.1246031746
"ko00362"	12907.2115079365
"ko00363"	18.75
"ko00364"	1053.04404761905
"ko00365"	178.625
"ko00380"	12203.3988095238
"ko00400"	35862.0448412698
"ko00401"	4932.55952380952
"ko00404"	309.583333333333
"ko00405"	3612.89484126984
"ko00410"	9194.78888888889
"ko00430"	7756.81031746032
"ko00440"	2549.43174603175
"ko00450"	14985.5361111111
"ko00460"	7283.34761904762
"ko00471"	6517.0373015873
"ko00472"	559.369444444444
"ko00473"	7018.5496031746
"ko00480"	16758.155952381
"ko00500"	43696.7678571429
"ko00510"	512.608333333333
"ko00511"	4298.33134920635
"ko00513"	873.501984126984
"ko00514"	605.583333333333
"ko00515"	728.958333333333
"ko00520"	61470.178968254
"ko00521"	11982.6198412698
"ko00523"	5332.22261904762
"ko00524"	2308.69682539683
"ko00525"	2667.39206349206
"ko00531"	1922.30515873016
"ko00540"	6211.97380952381
"ko00550"	36826.1746031746
"ko00561"	21745.2944444444
"ko00562"	8189.70158730159
"ko00564"	26324.2349206349
"ko00565"	1294.9380952381
"ko00571"	3610.29166666667
"ko00572"	4588.10952380952
"ko00590"	2418.5126984127
"ko00591"	297.87380952381
"ko00592"	1354.44880952381
"ko00600"	2762.14087301587
"ko00603"	1478.7380952381
"ko00604"	873.501984126984
"ko00620"	59041.0468253968
"ko00621"	1582.91031746032
"ko00622"	3091.55992063492
"ko00623"	1076.37142857143
"ko00624"	445.260317460317
"ko00625"	5937.30912698413
"ko00626"	3367.49801587302
"ko00627"	5178.23888888889
"ko00630"	37378.2365079365
"ko00633"	964.193650793651
"ko00640"	35888.7571428571
"ko00642"	918.404761904762
"ko00643"	3586.69087301587
"ko00650"	31725.3023809524
"ko00660"	15060.8242063492
"ko00670"	21953.1892857143
"ko00680"	31489.1400793651
"ko00710"	21189.4246031746
"ko00720"	37994.7746031746
"ko00730"	19413.3238095238
"ko00740"	11062.0150793651
"ko00750"	9209.04444444444
"ko00760"	21577.630952381
"ko00770"	27274.4698412698
"ko00780"	15629.571031746
"ko00785"	4336.68333333333
"ko00790"	31445.576984127
"ko00791"	3925.03571428571
"ko00830"	2197.87063492063
"ko00860"	26741.4234126984
"ko00900"	22380.0003968254
"ko00901"	8.29166666666667
"ko00903"	3323.24007936508
"ko00906"	2791.50833333333
"ko00908"	1859.97420634921
"ko00909"	55.6666666666667
"ko00910"	17518.5126984127
"ko00920"	22986.9952380952
"ko00930"	1755.20674603175
"ko00940"	1856.86785714286
"ko00950"	891.364682539683
"ko00960"	4018.29841269841
"ko00965"	210.777380952381
"ko00966"	1874.55158730159
"ko00970"	146753.708333333
"ko00980"	3788.2119047619
"ko00981"	1925.16666666667
"ko00982"	3958.69523809524
"ko00983"	18274.1567460317
"ko00984"	495.375
"ko00999"	2627.65119047619
"ko01040"	6438.80198412698
